id,kuntanro,kuntanimi,asuntolkm,talotyyppi,rahmuoto,rahmuoto2,valmvuosi
197,49,Espoo,1,AP,VR,VO,2020
37,49,Espoo,92,AK,VR,VO,2020
2076,858,Tuusula,1,AP,VR,VO,2020
409,49,Espoo,1,AP,VR,VO,2020
1735,505,Mantsala,1,AP,VR,VO,2020
1720,505,Mantsala,1,AP,VR,VO,2020
281,49,Espoo,2,AP,VR,VO,2020
283,49,Espoo,2,AP,VR,VO,2020
1448,106,Hyvinkaa,1,AP,VR,VO,2020
1959,858,Tuusula,1,AP,VR,VO,2020
360,49,Espoo,2,AP,VR,VO,2020
1601,245,Kerava,2,AP,VR,VO,2020
1454,106,Hyvinkaa,1,AP,VR,VO,2020
2118,927,Vihti,1,AP,VR,VO,2020
1776,543,Nurmijarvi,1,AP,VR,VO,2020
1856,543,Nurmijarvi,49,AK,ARA,PK,2020
430,49,Espoo,1,AP,VR,VO,2020
56,49,Espoo,61,AK,ASO,ASO,2020
854,91,Helsinki,1,AP,VR,VO,2020
1951,858,Tuusula,1,AP,VR,VO,2020
2147,927,Vihti,1,AP,VR,VO,2020
1880,753,Sipoo,10,AK,VR,VO,2020
1271,92,Vantaa,2,AP,VR,VO,2020
1063,92,Vantaa,1,AP,VR,VO,2020
601,91,Helsinki,14,AP,VR,VO,2020
481,49,Espoo,1,AP,VR,VO,2020
439,49,Espoo,1,AP,VR,VO,2020
340,49,Espoo,1,AP,VR,VO,2020
916,91,Helsinki,2,AP,VR,VO,2020
1714,505,Mantsala,6,AP,VR,VO,2020
679,91,Helsinki,12,AK,ARA,PK,2020
1932,753,Sipoo,1,AP,VR,VO,2020
372,49,Espoo,1,AP,VR,VO,2020
955,91,Helsinki,1,AP,VR,VO,2020
1331,92,Vantaa,1,AP,VR,VO,2020
15,49,Espoo,74,AK,VR,VO,2020
291,49,Espoo,1,AP,VR,VO,2020
1022,92,Vantaa,1,AP,VR,VO,2020
1189,92,Vantaa,1,AP,VR,VO,2020
1,49,Espoo,21,AP,VR,VO,2020
290,49,Espoo,1,AP,VR,VO,2020
1417,106,Hyvinkaa,2,AP,VR,VO,2020
97,49,Espoo,2,AP,VR,VO,2020
1214,92,Vantaa,2,AP,VR,VO,2020
472,49,Espoo,4,AP,VR,VO,2020
1950,858,Tuusula,2,AP,VR,VO,2020
1512,186,Jarvenpaa,3,AP,VR,VO,2020
1445,106,Hyvinkaa,1,AP,VR,VO,2020
1055,92,Vantaa,3,AP,VR,VO,2020
1521,186,Jarvenpaa,1,AP,VR,VO,2020
1198,92,Vantaa,1,AP,VR,VO,2020
664,91,Helsinki,1,AP,VR,VO,2020
905,91,Helsinki,1,AP,VR,VO,2020
512,91,Helsinki,15,AK,VR,VO,2020
510,91,Helsinki,1,AP,VR,VO,2020
719,91,Helsinki,1,AP,VR,VO,2020
275,49,Espoo,2,AP,VR,VO,2020
691,91,Helsinki,74,AK,VR,VV,2020
1660,257,Kirkkonummi,1,AP,VR,VO,2020
309,49,Espoo,1,AP,VR,VO,2020
435,49,Espoo,1,AP,VR,VO,2020
1344,92,Vantaa,2,AP,VR,VO,2020
1722,505,Mantsala,1,AP,VR,VO,2020
1043,92,Vantaa,129,AK,VR,VV,2020
2144,927,Vihti,1,AP,VR,VO,2020
1350,92,Vantaa,2,AP,VR,VO,2020
958,91,Helsinki,1,AK,VR,VO,2020
1126,92,Vantaa,1,AP,VR,VO,2020
997,91,Helsinki,65,AK,VR,VO,2020
1334,92,Vantaa,1,AP,VR,VO,2020
1700,257,Kirkkonummi,24,AK,VR,VV,2020
1289,92,Vantaa,2,AP,VR,VO,2020
681,91,Helsinki,13,AK,ARA,PK,2020
1879,753,Sipoo,10,AK,VR,VO,2020
2003,858,Tuusula,1,AP,VR,VO,2020
71,49,Espoo,1,AP,VR,VO,2020
1805,543,Nurmijarvi,2,AP,VR,VO,2020
122,49,Espoo,1,AP,VR,VO,2020
2128,927,Vihti,1,AP,VR,VO,2020
1381,235,Kauniainen,36,AK,VR,VO,2020
1919,753,Sipoo,1,AP,VR,VO,2020
1657,257,Kirkkonummi,1,AP,VR,VO,2020
1998,858,Tuusula,1,AP,VR,VO,2020
1632,257,Kirkkonummi,1,AP,VR,VO,2020
379,49,Espoo,1,AP,VR,VO,2020
204,49,Espoo,1,AP,VR,VO,2020
1511,186,Jarvenpaa,3,AP,VR,VO,2020
1588,245,Kerava,1,AP,VR,VO,2020
1237,92,Vantaa,8,AK,VR,VO,2020
1977,858,Tuusula,1,AP,VR,VO,2020
554,91,Helsinki,19,AK,VR,VO,2020
1232,92,Vantaa,1,AP,VR,VO,2020
1585,245,Kerava,5,AK,VR,VO,2020
1859,753,Sipoo,1,AP,VR,VO,2020
1989,858,Tuusula,1,AP,VR,VO,2020
39,49,Espoo,75,AK,VR,VV,2020
1004,91,Helsinki,1,AK,VR,VO,2020
1013,91,Helsinki,1,AK,VR,VO,2020
1318,92,Vantaa,2,AP,VR,VO,2020
1017,91,Helsinki,1,AK,VR,VO,2020
1436,106,Hyvinkaa,1,AP,VR,VO,2020
975,91,Helsinki,1,AK,VR,VO,2020
1388,235,Kauniainen,44,AK,ARA,PK,2020
1006,91,Helsinki,1,AK,VR,VO,2020
1576,245,Kerava,1,AP,VR,VO,2020
2139,927,Vihti,1,AP,VR,VO,2020
1319,92,Vantaa,6,AP,VR,VO,2020
540,91,Helsinki,47,AK,VR,VO,2020
973,91,Helsinki,1,AK,VR,VO,2020
1133,92,Vantaa,1,AP,VR,VO,2020
1781,543,Nurmijarvi,1,AP,VR,VO,2020
1470,186,Jarvenpaa,1,AP,VR,VO,2020
1885,753,Sipoo,2,AP,VR,VO,2020
662,91,Helsinki,120,AK,ARA,PK,2020
1131,92,Vantaa,1,AP,VR,VO,2020
1103,92,Vantaa,3,AP,VR,VO,2020
233,49,Espoo,1,AP,VR,VO,2020
362,49,Espoo,1,AP,VR,VO,2020
654,91,Helsinki,1,AP,VR,VO,2020
2129,927,Vihti,1,AP,VR,VO,2020
1302,92,Vantaa,1,AP,VR,VO,2020
896,91,Helsinki,2,AP,VR,VO,2020
2145,927,Vihti,1,AP,VR,VO,2020
386,49,Espoo,1,AP,VR,VO,2020
2062,858,Tuusula,9,AP,VR,VO,2020
1162,92,Vantaa,1,AP,VR,VO,2020
7,49,Espoo,126,AK,ARA,PK,2020
1664,257,Kirkkonummi,1,AP,VR,VO,2020
1821,543,Nurmijarvi,2,AP,VR,VO,2020
1515,186,Jarvenpaa,3,AP,VR,VO,2020
1587,245,Kerava,1,AP,VR,VO,2020
1314,92,Vantaa,2,AP,VR,VO,2020
1492,186,Jarvenpaa,1,AP,VR,VO,2020
1791,543,Nurmijarvi,1,AP,VR,VO,2020
534,91,Helsinki,89,AK,ARA,PK,2020
381,49,Espoo,1,AP,VR,VO,2020
270,49,Espoo,1,AP,VR,VO,2020
458,49,Espoo,1,AP,VR,VO,2020
1186,92,Vantaa,1,AP,VR,VO,2020
447,49,Espoo,1,AP,VR,VO,2020
1167,92,Vantaa,1,AP,VR,VO,2020
304,49,Espoo,1,AP,VR,VO,2020
1924,753,Sipoo,1,AP,VR,VO,2020
1873,753,Sipoo,39,AK,ARA,PK,2020
1295,92,Vantaa,2,AP,VR,VO,2020
349,49,Espoo,1,AP,VR,VO,2020
785,91,Helsinki,2,AP,VR,VO,2020
190,49,Espoo,1,AP,VR,VO,2020
2137,927,Vihti,1,AP,VR,VO,2020
2008,858,Tuusula,86,AK,VR,VT,2020
465,49,Espoo,2,AP,VR,VO,2020
1824,543,Nurmijarvi,5,AP,VR,VO,2020
2111,927,Vihti,1,AP,VR,VO,2020
44,49,Espoo,53,AK,VR,VV,2020
1128,92,Vantaa,1,AP,VR,VO,2020
418,49,Espoo,2,AP,VR,VO,2020
1784,543,Nurmijarvi,1,AP,VR,VO,2020
587,91,Helsinki,17,AK,ASO,ASO,2020
1264,92,Vantaa,1,AP,VR,VO,2020
565,91,Helsinki,58,AK,VR,VO,2020
1813,543,Nurmijarvi,2,AP,VR,VO,2020
319,49,Espoo,1,AP,VR,VO,2020
139,49,Espoo,2,AP,VR,VO,2020
604,91,Helsinki,2,AP,VR,VO,2020
134,49,Espoo,1,AP,VR,VO,2020
42,49,Espoo,70,AK,ARA,PK,2020
926,91,Helsinki,1,AP,VR,VO,2020
1147,92,Vantaa,2,AP,VR,VO,2020
2107,927,Vihti,1,AP,VR,VO,2020
1159,92,Vantaa,2,AP,VR,VO,2020
2070,858,Tuusula,1,AP,VR,VO,2020
1193,92,Vantaa,1,AP,VR,VO,2020
754,91,Helsinki,28,AK,VR,VO,2020
1981,858,Tuusula,1,AP,VR,VO,2020
1274,92,Vantaa,2,AP,VR,VO,2020
1836,543,Nurmijarvi,42,AK,VR,VV,2020
1018,91,Helsinki,2,AP,VR,VO,2020
1425,106,Hyvinkaa,26,AK,VR,VO,2020
2132,927,Vihti,1,AP,VR,VO,2020
1002,91,Helsinki,33,AK,VR,VO,2020
345,49,Espoo,1,AP,VR,VO,2020
645,91,Helsinki,72,AK,VR,VO,2020
394,49,Espoo,1,AP,VR,VO,2020
1963,858,Tuusula,1,AP,VR,VO,2020
1275,92,Vantaa,1,AP,VR,VO,2020
1710,505,Mantsala,2,AP,VR,VO,2020
1357,92,Vantaa,1,AP,VR,VO,2020
400,49,Espoo,2,AP,VR,VO,2020
1085,92,Vantaa,1,AP,VR,VO,2020
89,49,Espoo,2,AP,VR,VO,2020
1224,92,Vantaa,2,AP,VR,VO,2020
2050,858,Tuusula,1,AP,VR,VO,2020
1748,543,Nurmijarvi,1,AP,VR,VO,2020
2035,858,Tuusula,1,AP,VR,VO,2020
811,91,Helsinki,1,AP,VR,VO,2020
1679,257,Kirkkonummi,1,AP,VR,VO,2020
537,91,Helsinki,1,AP,VR,VO,2020
1661,257,Kirkkonummi,1,AP,VR,VO,2020
8,49,Espoo,78,AK,VR,VV,2020
946,91,Helsinki,21,AK,VR,VV,2020
667,91,Helsinki,2,AP,VR,VO,2020
1890,753,Sipoo,1,AP,VR,VO,2020
793,91,Helsinki,21,AK,VR,VO,2020
2140,927,Vihti,1,AP,VR,VO,2020
2085,858,Tuusula,2,AP,VR,VO,2020
1412,106,Hyvinkaa,2,AP,VR,VO,2020
1523,186,Jarvenpaa,1,AP,VR,VO,2020
1309,92,Vantaa,2,AP,VR,VO,2020
715,91,Helsinki,48,AK,VR,VV,2020
572,91,Helsinki,29,AK,VR,VO,2020
1775,543,Nurmijarvi,1,AP,VR,VO,2020
1613,245,Kerava,1,AP,VR,VO,2020
1785,543,Nurmijarvi,1,AP,VR,VO,2020
1721,505,Mantsala,1,AP,VR,VO,2020
4,49,Espoo,86,AK,VR,VO,2020
742,91,Helsinki,1,AP,VR,VO,2020
266,49,Espoo,2,AP,VR,VO,2020
479,49,Espoo,1,AP,VR,VO,2020
1589,245,Kerava,1,AP,VR,VO,2020
548,91,Helsinki,147,AK,VR,VV,2020
920,91,Helsinki,1,AP,VR,VO,2020
237,49,Espoo,1,AP,VR,VO,2020
199,49,Espoo,1,AP,VR,VO,2020
729,91,Helsinki,2,AP,VR,VO,2020
1853,543,Nurmijarvi,1,AP,VR,VO,2020
330,49,Espoo,1,AP,VR,VO,2020
1279,92,Vantaa,1,AP,VR,VO,2020
84,49,Espoo,1,AP,VR,VO,2020
1933,753,Sipoo,1,AP,VR,VO,2020
299,49,Espoo,1,AP,VR,VO,2020
82,49,Espoo,1,AP,VR,VO,2020
880,91,Helsinki,1,AP,VR,VO,2020
1070,92,Vantaa,2,AP,VR,VO,2020
1942,753,Sipoo,1,AP,VR,VO,2020
1074,92,Vantaa,2,AP,VR,VO,2020
1403,106,Hyvinkaa,1,AP,VR,VO,2020
175,49,Espoo,2,AP,VR,VO,2020
1988,858,Tuusula,1,AP,VR,VO,2020
1920,753,Sipoo,1,AP,VR,VO,2020
265,49,Espoo,1,AP,VR,VO,2020
1804,543,Nurmijarvi,2,AP,VR,VO,2020
1535,186,Jarvenpaa,2,AP,VR,VO,2020
813,91,Helsinki,1,AP,VR,VO,2020
1987,858,Tuusula,2,AP,VR,VO,2020
1916,753,Sipoo,1,AP,VR,VO,2020
2110,927,Vihti,1,AP,VR,VO,2020
1428,106,Hyvinkaa,46,AK,ASO,ASO,2020
695,91,Helsinki,2,AP,VR,VO,2020
331,49,Espoo,1,AP,VR,VO,2020
325,49,Espoo,1,AP,VR,VO,2020
2068,858,Tuusula,1,AP,VR,VO,2020
623,91,Helsinki,2,AP,VR,VO,2020
183,49,Espoo,1,AP,VR,VO,2020
1194,92,Vantaa,1,AP,VR,VO,2020
594,91,Helsinki,80,AK,VR,VO,2020
1643,257,Kirkkonummi,1,AP,VR,VO,2020
1415,106,Hyvinkaa,2,AP,VR,VO,2020
2086,858,Tuusula,1,AP,VR,VO,2020
2034,858,Tuusula,1,AP,VR,VO,2020
315,49,Espoo,1,AP,VR,VO,2020
513,91,Helsinki,2,AP,VR,VO,2020
632,91,Helsinki,2,AP,VR,VO,2020
22,49,Espoo,119,AK,VR,VO,2020
86,49,Espoo,1,AP,VR,VO,2020
16,49,Espoo,57,AK,VR,VO,2020
583,91,Helsinki,8,AP,ASO,ASO,2020
2120,927,Vihti,1,AP,VR,VO,2020
35,49,Espoo,20,AK,VR,VO,2020
1822,543,Nurmijarvi,2,AP,VR,VO,2020
547,91,Helsinki,2,AP,VR,VO,2020
1370,92,Vantaa,2,AP,VR,VO,2020
493,49,Espoo,1,AP,VR,VO,2020
1607,245,Kerava,1,AP,VR,VO,2020
1423,106,Hyvinkaa,7,AP,VR,VO,2020
850,91,Helsinki,11,AK,VR,VO,2020
1496,186,Jarvenpaa,1,AP,VR,VO,2020
977,91,Helsinki,2,AK,VR,VO,2020
1965,858,Tuusula,1,AP,VR,VO,2020
789,91,Helsinki,2,AP,VR,VO,2020
66,49,Espoo,1,AP,VR,VO,2020
1633,257,Kirkkonummi,1,AP,VR,VO,2020
881,91,Helsinki,1,AP,VR,VO,2020
1358,92,Vantaa,1,AP,VR,VO,2020
703,91,Helsinki,1,AP,VR,VO,2020
1593,245,Kerava,1,AP,VR,VO,2020
469,49,Espoo,1,AP,VR,VO,2020
944,91,Helsinki,7,AK,VR,VO,2020
1591,245,Kerava,1,AP,VR,VO,2020
1699,257,Kirkkonummi,65,AK,VR,VV,2020
141,49,Espoo,2,AP,VR,VO,2020
1397,235,Kauniainen,1,AP,VR,VO,2020
969,91,Helsinki,5,AK,VR,VO,2020
1506,186,Jarvenpaa,1,AP,VR,VO,2020
531,91,Helsinki,20,AK,ASO,ASO,2020
1941,753,Sipoo,1,AP,VR,VO,2020
10,49,Espoo,74,AK,VR,VV,2020
448,49,Espoo,1,AP,VR,VO,2020
1757,543,Nurmijarvi,1,AP,VR,VO,2020
2098,927,Vihti,1,AP,VR,VO,2020
248,49,Espoo,1,AP,VR,VO,2020
541,91,Helsinki,18,AK,VR,VV,2020
261,49,Espoo,1,AP,VR,VO,2020
1202,92,Vantaa,1,AP,VR,VO,2020
1094,92,Vantaa,2,AP,VR,VO,2020
1011,91,Helsinki,1,AP,VR,VO,2020
196,49,Espoo,1,AP,VR,VO,2020
1724,505,Mantsala,1,AP,VR,VO,2020
2018,858,Tuusula,1,AP,VR,VO,2020
1064,92,Vantaa,2,AP,VR,VO,2020
2153,927,Vihti,6,AP,VR,VV,2020
1994,858,Tuusula,1,AP,VR,VO,2020
1226,92,Vantaa,26,AK,VR,VO,2020
398,49,Espoo,2,AP,VR,VO,2020
580,91,Helsinki,5,AP,ASO,ASO,2020
1446,106,Hyvinkaa,2,AP,VR,VO,2020
27,49,Espoo,80,AK,VR,VV,2020
1125,92,Vantaa,2,AP,VR,VO,2020
2066,858,Tuusula,1,AP,VR,VO,2020
1640,257,Kirkkonummi,1,AP,VR,VO,2020
91,49,Espoo,1,AP,VR,VO,2020
984,91,Helsinki,1,AP,VR,VO,2020
990,91,Helsinki,1,AP,VR,VO,2020
1199,92,Vantaa,1,AP,VR,VO,2020
1405,106,Hyvinkaa,1,AP,VR,VO,2020
1280,92,Vantaa,2,AP,VR,VO,2020
147,49,Espoo,1,AP,VR,VO,2020
1363,92,Vantaa,66,AK,VR,VO,2020
1993,858,Tuusula,1,AP,VR,VO,2020
786,91,Helsinki,2,AP,VR,VO,2020
1884,753,Sipoo,2,AP,VR,VO,2020
1883,753,Sipoo,2,AP,VR,VO,2020
1362,92,Vantaa,1,AP,VR,VO,2020
1618,245,Kerava,65,AK,ARA,PK,2020
1290,92,Vantaa,2,AP,VR,VO,2020
408,49,Espoo,1,AP,VR,VO,2020
1330,92,Vantaa,1,AP,VR,VO,2020
1178,92,Vantaa,1,AP,VR,VO,2020
346,49,Espoo,1,AP,VR,VO,2020
1863,753,Sipoo,1,AP,VR,VO,2020
971,91,Helsinki,1,AK,VR,VO,2020
1161,92,Vantaa,20,AK,VR,VO,2020
1681,257,Kirkkonummi,1,AP,VR,VO,2020
234,49,Espoo,1,AP,VR,VO,2020
153,49,Espoo,1,AP,VR,VO,2020
491,49,Espoo,1,AP,VR,VO,2020
78,49,Espoo,1,AP,VR,VO,2020
618,91,Helsinki,31,AK,VR,VO,2020
1485,186,Jarvenpaa,1,AP,VR,VO,2020
1146,92,Vantaa,2,AP,VR,VO,2020
1053,92,Vantaa,2,AP,VR,VO,2020
1793,543,Nurmijarvi,1,AP,VR,VO,2020
1435,106,Hyvinkaa,1,AP,VR,VO,2020
477,49,Espoo,1,AP,VR,VO,2020
1399,235,Kauniainen,1,AP,VR,VO,2020
1099,92,Vantaa,3,AP,VR,VO,2020
709,91,Helsinki,1,AP,VR,VO,2020
1837,543,Nurmijarvi,30,AK,VR,VO,2020
2056,858,Tuusula,2,AP,VR,VO,2020
1282,92,Vantaa,1,AP,VR,VO,2020
1072,92,Vantaa,1,AP,VR,VO,2020
1234,92,Vantaa,1,AP,VR,VO,2020
168,49,Espoo,2,AP,VR,VO,2020
105,49,Espoo,1,AP,VR,VO,2020
1611,245,Kerava,1,AP,VR,VO,2020
1579,245,Kerava,1,AP,VR,VO,2020
1142,92,Vantaa,1,AP,VR,VO,2020
170,49,Espoo,1,AP,VR,VO,2020
1614,245,Kerava,1,AP,VR,VO,2020
468,49,Espoo,1,AP,VR,VO,2020
137,49,Espoo,1,AP,VR,VO,2020
146,49,Espoo,1,AP,VR,VO,2020
1667,257,Kirkkonummi,1,AP,VR,VO,2020
255,49,Espoo,1,AP,VR,VO,2020
2032,858,Tuusula,22,AP,ASO,ASO,2020
156,49,Espoo,1,AP,VR,VO,2020
1204,92,Vantaa,1,AP,VR,VO,2020
1287,92,Vantaa,1,AP,VR,VO,2020
496,49,Espoo,1,AP,VR,VO,2020
470,49,Espoo,2,AP,VR,VO,2020
919,91,Helsinki,1,AP,VR,VO,2020
1905,753,Sipoo,1,AP,VR,VO,2020
1158,92,Vantaa,1,AP,VR,VO,2020
1668,257,Kirkkonummi,1,AP,VR,VO,2020
956,91,Helsinki,6,AK,VR,VO,2020
373,49,Espoo,2,AP,VR,VO,2020
1338,92,Vantaa,2,AP,VR,VO,2020
396,49,Espoo,2,AP,VR,VO,2020
1431,106,Hyvinkaa,22,AK,VR,VO,2020
2057,858,Tuusula,2,AP,VR,VO,2020
377,49,Espoo,1,AP,VR,VO,2020
1065,92,Vantaa,2,AP,VR,VO,2020
1000,91,Helsinki,1,AK,VR,VO,2020
1936,753,Sipoo,1,AP,VR,VO,2020
872,91,Helsinki,1,AP,VR,VO,2020
1060,92,Vantaa,1,AP,VR,VO,2020
555,91,Helsinki,233,AK,VR,VO,2020
633,91,Helsinki,27,AK,VR,VO,2020
1786,543,Nurmijarvi,1,AP,VR,VO,2020
353,49,Espoo,1,AP,VR,VO,2020
952,91,Helsinki,1,AK,VR,VO,2020
1819,543,Nurmijarvi,2,AP,VR,VO,2020
1075,92,Vantaa,1,AP,VR,VO,2020
765,91,Helsinki,1,AP,VR,VO,2020
1526,186,Jarvenpaa,7,AP,VR,VO,2020
954,91,Helsinki,7,AK,VR,VV,2020
126,49,Espoo,1,AP,VR,VO,2020
1235,92,Vantaa,1,AP,VR,VO,2020
375,49,Espoo,1,AP,VR,VO,2020
701,91,Helsinki,20,AK,VR,VV,2020
124,49,Espoo,1,AP,VR,VO,2020
363,49,Espoo,1,AP,VR,VO,2020
1697,257,Kirkkonummi,9,AK,VR,VO,2020
277,49,Espoo,2,AP,VR,VO,2020
699,91,Helsinki,27,AK,VR,VV,2020
508,91,Helsinki,2,AP,VR,VO,2020
1119,92,Vantaa,1,AP,VR,VO,2020
347,49,Espoo,1,AP,VR,VO,2020
1023,92,Vantaa,1,AP,VR,VO,2020
924,91,Helsinki,1,AP,VR,VO,2020
951,91,Helsinki,2,AK,VR,VO,2020
1244,92,Vantaa,1,AP,VR,VO,2020
1009,91,Helsinki,1,AP,VR,VO,2020
412,49,Espoo,1,AP,VR,VO,2020
1925,753,Sipoo,1,AP,VR,VO,2020
1212,92,Vantaa,2,AP,VR,VO,2020
1505,186,Jarvenpaa,2,AP,VR,VO,2020
1187,92,Vantaa,1,AP,VR,VO,2020
1555,186,Jarvenpaa,2,AP,VR,VO,2020
1635,257,Kirkkonummi,1,AP,VR,VO,2020
771,91,Helsinki,1,AP,VR,VO,2020
1874,753,Sipoo,32,AK,ARA,PK,2020
1032,92,Vantaa,1,AP,VR,VO,2020
1653,257,Kirkkonummi,1,AP,VR,VO,2020
48,49,Espoo,24,AP,VR,VV,2020
321,49,Espoo,1,AP,VR,VO,2020
